id,graduacao,universidade,profissao,organizacao,pretende_fazer_cursos_lit,interesse_mba_lit,importante_ter_certificado,horas_semanais_estudo,como_conheceu_lit,total_modulos,modulos_iniciados,modulos_finalizados,certificados,categoria
413730911.0,Bacharelado,UFRJ,Advogado,Eletrodomesticos,1.0,1.0,,8.0,Mídia (revista/jornal/web),29.0,29.0,29.0,1.0,perfil1
742566765.0,SEM FORMAÇÃO,UFSCar,Analista Senior,Borracha,1.0,1.0,1.0,3.0,Saint Paul,,,,0.0,perfil2
784994807.0,Tecnólogo,Unesp,SEM EXPERIÊNCIA,Montadora,0.0,0.0,1.0,8.0,,21.0,8.0,3.0,0.0,perfil6
407250923.0,SEM FORMAÇÃO,,Assessor,Eletroeletronicos,1.0,1.0,1.0,6.0,Mídia (revista/jornal/web),115.0,36.0,32.0,0.0,perfil2
,MBA,UNIVERSIDADE PRESBITERIANA MACKENZIE,Analista Senior,Oleo e Gas,0.0,0.0,,6.0,Outros,186.0,43.0,23.0,0.0,perfil2
748008431.0,Especialização,UFRJ,Diretor,Entretenimento,1.0,1.0,,9.0,Google,31.0,31.0,31.0,0.0,perfil2
,,USP,SEM EXPERIÊNCIA,Siderurgica,0.0,0.0,1.0,,Mídia (revista/jornal/web),85.0,25.0,16.0,0.0,perfil3
144977296.0,Licenciatura,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Advogado,Eletroeletronicos,1.0,1.0,1.0,10.0,,161.0,132.0,124.0,0.0,perfil2
567588487.0,SEM FORMAÇÃO,Universidade Metodista de Sao Paulo,Outros,Montadora,1.0,1.0,,2.0,Minha empresa - benefício LITpass,,5.0,4.0,,perfil6
899041312.0,Bacharelado,UEPB,Analista Senior,Borracha,0.0,0.0,1.0,3.0,Outros,16.0,,16.0,0.0,perfil3
,SEM FORMAÇÃO,INSPER INSTITUTO DE ENSINO E PESQUISA,Analista Senior,servicos,0.0,0.0,1.0,2.0,Facebook,66.0,19.0,17.0,0.0,perfil3
710109693.0,MBA,UFSCar,SEM EXPERIÊNCIA,Borracha,1.0,1.0,1.0,,Minha empresa - benefício LITpass,189.0,,68.0,0.0,perfil2
686060314.0,MBA,UNIVERSIDADE CRUZEIRO DO SUL,Diretor,e-commerce,,1.0,1.0,9.0,Linkedin,338.0,,46.0,0.0,perfil2
908117174.0,Licenciatura,UNIVERSIDADE NOVE DE JULHO,Analista,Laminados,1.0,1.0,,4.0,Mídia (revista/jornal/web),82.0,43.0,28.0,1.0,perfil1
506460027.0,Tecnólogo,UNIVERSIDADE NOVE DE JULHO,,Siderurgica,0.0,,1.0,8.0,YouTube,98.0,92.0,91.0,2.0,perfil1
,,UEPB,,Oleo e Gas,0.0,0.0,1.0,7.0,Google,31.0,31.0,31.0,1.0,perfil1
546318326.0,,UEPB,Analista,Montadora,0.0,0.0,,3.0,YouTube,229.0,96.0,51.0,1.0,perfil1
726451145.0,MBA,UNIP,Diretor,,1.0,1.0,1.0,10.0,Outros,25.0,,1.0,0.0,perfil6
655691321.0,MBA,INSPER INSTITUTO DE ENSINO E PESQUISA,Supervisor,Siderurgica,1.0,1.0,1.0,8.0,Linkedin,50.0,16.0,12.0,0.0,perfil4
,MBA,FATEC,Assessor,Laminados,1.0,1.0,1.0,8.0,Saint Paul,,9.0,9.0,0.0,perfil4
464278838.0,Especialização,FGV-RJ,Analista,Estado,1.0,1.0,,3.0,Saint Paul,54.0,44.0,,1.0,perfil1
,MBA,,Sócio/Dono/Proprietário,e-commerce,1.0,1.0,1.0,,YouTube,21.0,21.0,,0.0,perfil3
369669877.0,Tecnólogo,,Assessor,servicos,1.0,1.0,1.0,,Mídia (revista/jornal/web),51.0,10.0,7.0,0.0,perfil5
754851231.0,MBA,UNIVERSIDADE PRESBITERIANA MACKENZIE,Outros,e-commerce,,0.0,,10.0,Saint Paul,36.0,6.0,2.0,0.0,perfil6
940190686.0,Especialização,UFPE,Coordenador,Laminados,0.0,0.0,1.0,6.0,Facebook,,77.0,75.0,1.0,perfil1
638990667.0,Especialização,UNIVERSIDADE PRESBITERIANA MACKENZIE,Advogado,Montadora,1.0,1.0,1.0,10.0,Instagram,157.0,,,0.0,perfil2
387644599.0,Bacharelado,,Diretor,Entretenimento,0.0,0.0,1.0,5.0,,,11.0,4.0,0.0,perfil6
114091796.0,,UNIVERSIDADE NOVE DE JULHO,Outros,e-commerce,,0.0,1.0,7.0,,182.0,97.0,75.0,1.0,perfil1
354794891.0,MBA,USP,,Montadora,0.0,,1.0,10.0,Minha empresa - benefício LITpass,40.0,30.0,,0.0,perfil2
681918644.0,Bacharelado,UNIVERSIDADE CRUZEIRO DO SUL,Supervisor,Montadora,1.0,1.0,1.0,9.0,Outros,57.0,41.0,36.0,0.0,perfil2
135465051.0,Licenciatura,FGV-RJ,Engenheiro,Entretenimento,1.0,1.0,1.0,9.0,,,99.0,,0.0,perfil2
,Tecnólogo,Escola Paulista de Direito,Supervisor,Estado,0.0,0.0,,10.0,Facebook,29.0,6.0,3.0,0.0,perfil6
674128697.0,,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Advogado,Borracha,1.0,1.0,,2.0,YouTube,63.0,12.0,8.0,0.0,perfil5
,Tecnólogo,UNIP,,Laminados,0.0,0.0,,6.0,Outros,173.0,24.0,,0.0,perfil5
585843902.0,Bacharelado,UNIVERSIDADE CRUZEIRO DO SUL,Outros,Entretenimento,1.0,1.0,1.0,4.0,Outros,108.0,28.0,,0.0,perfil2
,,UEPB,Analista,Estado,1.0,1.0,1.0,9.0,Linkedin,40.0,1.0,1.0,,perfil6
600373769.0,Tecnólogo,UEPB,Coordenador,,,1.0,1.0,2.0,Instagram,10.0,2.0,,0.0,perfil6
148977612.0,MBA,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Analista Senior,Laminados,0.0,0.0,1.0,6.0,Minha empresa - benefício LITpass,774.0,739.0,736.0,17.0,perfil1
,MBA,,Supervisor,Borracha,,1.0,1.0,3.0,Google,103.0,49.0,45.0,1.0,perfil1
864383055.0,Bacharelado,Escola Paulista de Direito,Gerente,Oleo e Gas,1.0,1.0,1.0,5.0,Google,9.0,8.0,7.0,0.0,perfil5
,Tecnólogo,UFF,Assessor,Entretenimento,0.0,,1.0,6.0,Instagram,29.0,,3.0,0.0,perfil6
876912548.0,MBA,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,,servicos,1.0,1.0,1.0,10.0,Mídia (revista/jornal/web),27.0,,27.0,1.0,perfil1
,Especialização,UNIP,Assessor,Oleo e Gas,0.0,0.0,1.0,2.0,Linkedin,9.0,5.0,1.0,0.0,perfil6
310021656.0,Tecnólogo,UNIVERSIDADE NOVE DE JULHO,Diretor,Eletrodomesticos,0.0,0.0,1.0,10.0,Linkedin,31.0,2.0,1.0,0.0,perfil6
806935424.0,Especialização,UNIVERSIDADE CRUZEIRO DO SUL,Engenheiro,Borracha,,0.0,1.0,5.0,Google,33.0,2.0,1.0,0.0,perfil6
477452302.0,Tecnólogo,UFRN,SEM EXPERIÊNCIA,Entretenimento,0.0,,1.0,7.0,Linkedin,,,117.0,3.0,perfil1
208833328.0,Licenciatura,,,Borracha,1.0,1.0,1.0,10.0,Instagram,84.0,29.0,22.0,0.0,perfil2
629779613.0,SEM FORMAÇÃO,UFF,Advogado,Entretenimento,,,1.0,5.0,Linkedin,,10.0,9.0,,perfil4
310197083.0,MBA,UEPB,,,0.0,0.0,1.0,5.0,YouTube,30.0,5.0,1.0,0.0,perfil6
113526360.0,SEM FORMAÇÃO,,SEM EXPERIÊNCIA,Entretenimento,1.0,1.0,1.0,6.0,Linkedin,27.0,,27.0,1.0,perfil1
,SEM FORMAÇÃO,UFRJ,Engenheiro,Entretenimento,0.0,0.0,1.0,3.0,Minha empresa - benefício LITpass,31.0,13.0,10.0,0.0,perfil4
998295671.0,,INSPER INSTITUTO DE ENSINO E PESQUISA,Analista Senior,Siderurgica,1.0,1.0,1.0,5.0,,108.0,45.0,30.0,0.0,perfil2
146048551.0,Especialização,,Analista,e-commerce,0.0,,1.0,10.0,YouTube,35.0,35.0,34.0,0.0,perfil2
923147109.0,MBA,UNICAMP,Diretor,Entretenimento,,0.0,1.0,9.0,Minha empresa - benefício LITpass,,4.0,1.0,0.0,perfil6
144375726.0,SEM FORMAÇÃO,,Supervisor,Borracha,1.0,1.0,,5.0,Google,27.0,7.0,6.0,0.0,perfil5
365397845.0,Licenciatura,UNIVERSIDADE NOVE DE JULHO,Coordenador,Entretenimento,0.0,0.0,,7.0,,27.0,,10.0,,perfil4
426662208.0,Bacharelado,UNIP,Coordenador,Siderurgica,,1.0,1.0,7.0,Outros,27.0,11.0,10.0,0.0,perfil4
276843291.0,Tecnólogo,INSPER INSTITUTO DE ENSINO E PESQUISA,Analista Senior,e-commerce,0.0,,1.0,4.0,Outros,66.0,,65.0,,perfil2
148737801.0,SEM FORMAÇÃO,USP,Gerente,Siderurgica,0.0,0.0,1.0,8.0,Minha empresa - benefício LITpass,36.0,5.0,3.0,0.0,perfil6
741219751.0,Licenciatura,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Assessor,Siderurgica,1.0,1.0,1.0,4.0,Facebook,,246.0,,3.0,perfil1
950158923.0,Bacharelado,UFF,,Montadora,1.0,1.0,1.0,5.0,,547.0,,,0.0,perfil2
470995934.0,Especialização,USP,Assessor,Laminados,0.0,,1.0,8.0,Instagram,59.0,59.0,59.0,1.0,perfil1
810826927.0,,INSPER INSTITUTO DE ENSINO E PESQUISA,Outros,Montadora,1.0,1.0,,10.0,Mídia (revista/jornal/web),,3.0,1.0,0.0,perfil6
920269938.0,Tecnólogo,FATEC,Outros,,1.0,1.0,,4.0,Instagram,,236.0,134.0,0.0,perfil2
453745787.0,,,Diretor,Eletrodomesticos,0.0,0.0,1.0,10.0,Saint Paul,10.0,6.0,4.0,0.0,perfil6
528767102.0,SEM FORMAÇÃO,UNIVERSIDADE PRESBITERIANA MACKENZIE,Supervisor,Estado,0.0,0.0,1.0,8.0,Linkedin,41.0,40.0,40.0,0.0,perfil2
295455821.0,MBA,INSPER INSTITUTO DE ENSINO E PESQUISA,Sócio/Dono/Proprietário,Siderurgica,1.0,1.0,1.0,10.0,Facebook,,36.0,14.0,,perfil4
,SEM FORMAÇÃO,UFSCar,Supervisor,,0.0,0.0,1.0,,Mídia (revista/jornal/web),9.0,3.0,1.0,0.0,perfil6
458634665.0,MBA,FATEC,SEM EXPERIÊNCIA,Siderurgica,0.0,0.0,1.0,2.0,Minha empresa - benefício LITpass,91.0,13.0,8.0,,perfil5
713080017.0,MBA,UNIVERSIDADE CRUZEIRO DO SUL,Sócio/Dono/Proprietário,Entretenimento,0.0,0.0,,3.0,Linkedin,30.0,3.0,,0.0,perfil6
190580427.0,Bacharelado,,Diretor,Eletrodomesticos,0.0,,1.0,3.0,Instagram,10.0,,1.0,,perfil6
,Bacharelado,INSPER INSTITUTO DE ENSINO E PESQUISA,Outros,,,1.0,1.0,10.0,Instagram,555.0,206.0,163.0,0.0,perfil2
407506153.0,SEM FORMAÇÃO,FGV-RJ,Engenheiro,Eletrodomesticos,0.0,0.0,1.0,8.0,Minha empresa - benefício LITpass,410.0,92.0,,,perfil2
880090505.0,Bacharelado,UNIVERSIDADE NOVE DE JULHO,Diretor,Entretenimento,0.0,,1.0,10.0,Linkedin,38.0,30.0,,0.0,perfil2
957079844.0,Especialização,UFRJ,Diretor,Oleo e Gas,1.0,1.0,1.0,9.0,Facebook,23.0,10.0,,0.0,perfil5
317320852.0,MBA,UNIVERSIDADE NOVE DE JULHO,Gerente,Estado,1.0,1.0,1.0,4.0,,31.0,9.0,8.0,0.0,perfil5
254732646.0,Especialização,FATEC,Sócio/Dono/Proprietário,Estado,0.0,0.0,1.0,5.0,Outros,10.0,7.0,4.0,0.0,perfil6
171088730.0,SEM FORMAÇÃO,UNIVERSIDADE PRESBITERIANA MACKENZIE,Analista,Laminados,0.0,0.0,1.0,7.0,Saint Paul,227.0,101.0,68.0,0.0,perfil2
,Especialização,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Analista,Entretenimento,0.0,0.0,,3.0,,123.0,123.0,123.0,,perfil1
427776281.0,Bacharelado,UFRJ,Sócio/Dono/Proprietário,,1.0,1.0,1.0,4.0,Linkedin,10.0,5.0,2.0,0.0,perfil6
587946329.0,Licenciatura,,Advogado,servicos,1.0,,1.0,3.0,Saint Paul,,26.0,,2.0,perfil1
790124296.0,,USP,Diretor,Eletroeletronicos,0.0,0.0,1.0,9.0,Saint Paul,236.0,80.0,42.0,,perfil2
577905050.0,Tecnólogo,UFSCar,Sócio/Dono/Proprietário,Laminados,0.0,,,2.0,Linkedin,5.0,5.0,5.0,0.0,perfil5
655698269.0,Licenciatura,Escola Paulista de Direito,Engenheiro,Borracha,0.0,0.0,1.0,6.0,Outros,20.0,10.0,7.0,0.0,perfil5
873931685.0,Bacharelado,UFPE,Outros,Siderurgica,1.0,1.0,1.0,6.0,Saint Paul,26.0,4.0,2.0,0.0,perfil6
688439188.0,SEM FORMAÇÃO,FATEC,Supervisor,Entretenimento,1.0,1.0,1.0,2.0,Instagram,,,,3.0,perfil1
794097978.0,Bacharelado,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Analista,Borracha,1.0,1.0,,5.0,Google,21.0,13.0,9.0,0.0,perfil4
769076621.0,MBA,UEPB,Coordenador,,0.0,,,4.0,,65.0,15.0,12.0,0.0,perfil4
782535562.0,Tecnólogo,UNIVERSIDADE PRESBITERIANA MACKENZIE,Coordenador,,1.0,1.0,1.0,8.0,YouTube,33.0,3.0,2.0,0.0,perfil6
296344370.0,,UNIVERSIDADE PRESBITERIANA MACKENZIE,Coordenador,Oleo e Gas,1.0,1.0,1.0,3.0,Instagram,67.0,34.0,32.0,0.0,perfil2
508565737.0,SEM FORMAÇÃO,Unesp,Engenheiro,Eletroeletronicos,0.0,0.0,1.0,,,201.0,31.0,12.0,0.0,perfil4
326935488.0,Licenciatura,UNIVERSIDADE NOVE DE JULHO,Analista Senior,Oleo e Gas,0.0,0.0,1.0,2.0,Outros,35.0,11.0,8.0,0.0,perfil5
795834770.0,MBA,,Assessor,Eletrodomesticos,1.0,1.0,1.0,,Instagram,,129.0,122.0,3.0,perfil1
819144785.0,,Universidade Metodista de Sao Paulo,Assessor,Oleo e Gas,1.0,1.0,1.0,5.0,YouTube,,6.0,3.0,0.0,perfil6
912061003.0,Licenciatura,FACULDADE ANHANGUERA,Gerente,Borracha,0.0,0.0,1.0,5.0,Outros,,6.0,3.0,0.0,perfil6
611961616.0,Bacharelado,Unesp,Engenheiro,servicos,0.0,0.0,1.0,7.0,Minha empresa - benefício LITpass,10.0,,3.0,0.0,perfil6
536659646.0,,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Gerente,Entretenimento,1.0,1.0,1.0,2.0,Saint Paul,175.0,78.0,65.0,0.0,perfil2
143937777.0,Tecnólogo,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Supervisor,Borracha,,,1.0,4.0,YouTube,,8.0,5.0,0.0,perfil5
497845338.0,MBA,INSPER INSTITUTO DE ENSINO E PESQUISA,Outros,,0.0,0.0,1.0,10.0,Facebook,21.0,21.0,18.0,0.0,perfil3
376711531.0,MBA,UNICAMP,Analista Senior,,,1.0,1.0,8.0,Google,260.0,247.0,241.0,,perfil1
433492721.0,Tecnólogo,UNIVERSIDADE PRESBITERIANA MACKENZIE,SEM EXPERIÊNCIA,Eletrodomesticos,0.0,0.0,1.0,6.0,Google,27.0,20.0,17.0,0.0,perfil3
,SEM FORMAÇÃO,Escola Paulista de Direito,Gerente,Eletrodomesticos,0.0,0.0,1.0,6.0,Saint Paul,,15.0,11.0,0.0,perfil4
451597702.0,SEM FORMAÇÃO,Universidade Metodista de Sao Paulo,,e-commerce,1.0,1.0,1.0,10.0,Instagram,,32.0,19.0,0.0,perfil3
975912382.0,,FACULDADE ANHANGUERA,Sócio/Dono/Proprietário,,0.0,0.0,1.0,7.0,YouTube,153.0,100.0,74.0,0.0,perfil2
219278295.0,Licenciatura,FGV-RJ,Sócio/Dono/Proprietário,Oleo e Gas,1.0,1.0,1.0,3.0,Google,148.0,35.0,24.0,0.0,perfil2
395113356.0,Especialização,UNIVERSIDADE CRUZEIRO DO SUL,Gerente,Montadora,,0.0,1.0,,Minha empresa - benefício LITpass,22.0,11.0,7.0,0.0,perfil5
175136849.0,MBA,FACULDADE ANHANGUERA,,Eletroeletronicos,0.0,0.0,1.0,10.0,,267.0,152.0,93.0,0.0,perfil2
,Bacharelado,UFRN,Engenheiro,Montadora,,0.0,1.0,,Instagram,54.0,54.0,49.0,0.0,perfil2
252583243.0,Tecnólogo,USP,,Laminados,0.0,0.0,1.0,6.0,,97.0,67.0,,0.0,perfil2
754171963.0,Bacharelado,FACULDADE ANHANGUERA,Analista,,0.0,0.0,1.0,4.0,Linkedin,30.0,3.0,1.0,0.0,perfil6
705009847.0,Especialização,Unesp,Outros,Estado,0.0,0.0,,,Facebook,119.0,53.0,29.0,0.0,perfil2
980535806.0,SEM FORMAÇÃO,FACULDADE ANHANGUERA,,,1.0,1.0,1.0,9.0,,27.0,3.0,1.0,0.0,perfil6
720575495.0,MBA,Unesp,,Siderurgica,1.0,1.0,1.0,,Google,64.0,15.0,7.0,0.0,perfil5
722535873.0,MBA,UNIVERSIDADE PRESBITERIANA MACKENZIE,Coordenador,Laminados,0.0,0.0,1.0,10.0,Outros,10.0,3.0,1.0,0.0,perfil6
459139224.0,Tecnólogo,UNIP,,Eletroeletronicos,1.0,,1.0,7.0,Linkedin,22.0,17.0,10.0,0.0,perfil4
169497050.0,Especialização,UNIVERSIDADE NOVE DE JULHO,Diretor,servicos,0.0,0.0,1.0,9.0,Outros,30.0,16.0,15.0,0.0,perfil3
273105093.0,SEM FORMAÇÃO,Universidade Metodista de Sao Paulo,Outros,Estado,0.0,0.0,1.0,5.0,Outros,221.0,86.0,76.0,0.0,perfil2
809413405.0,SEM FORMAÇÃO,,Coordenador,Estado,0.0,0.0,1.0,9.0,Mídia (revista/jornal/web),160.0,65.0,60.0,0.0,perfil2
488556425.0,Bacharelado,Escola Paulista de Direito,Advogado,Eletroeletronicos,0.0,0.0,1.0,4.0,Minha empresa - benefício LITpass,,10.0,10.0,,perfil4
915727731.0,Licenciatura,UNIVERSIDADE NOVE DE JULHO,Sócio/Dono/Proprietário,Laminados,0.0,0.0,,10.0,Mídia (revista/jornal/web),40.0,13.0,11.0,0.0,perfil4
457913232.0,Especialização,,Diretor,Entretenimento,0.0,0.0,1.0,4.0,Facebook,,2.0,1.0,0.0,perfil6
403792245.0,Licenciatura,INSPER INSTITUTO DE ENSINO E PESQUISA,Analista Senior,Eletrodomesticos,0.0,0.0,1.0,,YouTube,27.0,2.0,1.0,0.0,perfil6
411647629.0,SEM FORMAÇÃO,Unesp,Advogado,servicos,1.0,1.0,1.0,8.0,Mídia (revista/jornal/web),54.0,33.0,,0.0,perfil2
401080822.0,Bacharelado,FACULDADE ANHANGUERA,Gerente,Laminados,,0.0,1.0,2.0,Saint Paul,147.0,109.0,107.0,3.0,perfil1
558221980.0,,UFRN,Diretor,Borracha,1.0,1.0,,8.0,Google,10.0,10.0,9.0,1.0,perfil1
748872803.0,Tecnólogo,,Assessor,Laminados,0.0,0.0,,7.0,Outros,,20.0,19.0,0.0,perfil3
900320243.0,Bacharelado,UNIVERSIDADE PRESBITERIANA MACKENZIE,Gerente,Entretenimento,0.0,0.0,1.0,3.0,Google,54.0,23.0,18.0,0.0,perfil3
145208354.0,SEM FORMAÇÃO,UEPB,Outros,Montadora,1.0,,1.0,6.0,Linkedin,29.0,4.0,2.0,0.0,perfil6
926960516.0,SEM FORMAÇÃO,Universidade Metodista de Sao Paulo,Gerente,Borracha,,0.0,1.0,4.0,Outros,,24.0,21.0,0.0,perfil2
267946726.0,Bacharelado,UEPB,Engenheiro,servicos,1.0,,,5.0,YouTube,27.0,23.0,22.0,0.0,perfil2
705204363.0,,Universidade Metodista de Sao Paulo,Diretor,Borracha,1.0,1.0,1.0,5.0,,142.0,88.0,80.0,1.0,perfil1
,Especialização,Universidade Metodista de Sao Paulo,Analista,Eletrodomesticos,0.0,0.0,1.0,8.0,Google,145.0,34.0,26.0,,perfil2
935319590.0,Bacharelado,Escola Paulista de Direito,Supervisor,Laminados,0.0,0.0,1.0,8.0,Google,216.0,85.0,,0.0,perfil2
631168424.0,Especialização,UFPE,Supervisor,e-commerce,1.0,1.0,,2.0,Mídia (revista/jornal/web),27.0,4.0,2.0,0.0,perfil6
137423933.0,Especialização,Escola Paulista de Direito,Coordenador,Laminados,1.0,,1.0,9.0,Facebook,95.0,8.0,,0.0,perfil6
313394791.0,,,Outros,,0.0,0.0,,6.0,Outros,,31.0,24.0,0.0,perfil2
375268644.0,SEM FORMAÇÃO,UNIVERSIDADE PRESBITERIANA MACKENZIE,Sócio/Dono/Proprietário,,0.0,0.0,1.0,7.0,,133.0,100.0,99.0,1.0,perfil1
634486193.0,SEM FORMAÇÃO,,Analista,e-commerce,1.0,1.0,1.0,4.0,,29.0,,7.0,0.0,perfil5
,Bacharelado,UNICAMP,Outros,servicos,1.0,1.0,1.0,5.0,Outros,33.0,5.0,2.0,0.0,perfil6
403788725.0,Especialização,,,Borracha,1.0,1.0,1.0,2.0,Minha empresa - benefício LITpass,104.0,15.0,12.0,0.0,perfil4
507568763.0,Tecnólogo,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Supervisor,,1.0,1.0,1.0,9.0,Saint Paul,10.0,3.0,1.0,0.0,perfil6
800160108.0,MBA,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Coordenador,Estado,,0.0,1.0,3.0,Facebook,,10.0,8.0,0.0,perfil5
429634016.0,Licenciatura,Escola Paulista de Direito,Diretor,,1.0,1.0,1.0,7.0,Saint Paul,,30.0,24.0,1.0,perfil1
,Bacharelado,FATEC,Diretor,Siderurgica,0.0,0.0,1.0,9.0,Google,60.0,6.0,2.0,0.0,perfil6
517072082.0,Bacharelado,FATEC,Coordenador,Estado,0.0,0.0,1.0,7.0,Instagram,10.0,,1.0,0.0,perfil6
288102902.0,Especialização,,SEM EXPERIÊNCIA,e-commerce,0.0,0.0,1.0,9.0,Google,32.0,9.0,4.0,0.0,perfil6
178688186.0,SEM FORMAÇÃO,Escola Paulista de Direito,SEM EXPERIÊNCIA,Borracha,,1.0,1.0,,Mídia (revista/jornal/web),,204.0,,0.0,perfil2
530106553.0,SEM FORMAÇÃO,UEPB,Supervisor,Entretenimento,,0.0,1.0,10.0,Linkedin,61.0,10.0,3.0,0.0,perfil6
981272748.0,Tecnólogo,FACULDADE ANHANGUERA,SEM EXPERIÊNCIA,Eletroeletronicos,,,1.0,5.0,Outros,11.0,,7.0,0.0,perfil5
901541939.0,Tecnólogo,FGV-RJ,Outros,Entretenimento,1.0,1.0,1.0,4.0,Saint Paul,28.0,4.0,2.0,0.0,perfil6
973469061.0,Tecnólogo,UFRJ,Advogado,Siderurgica,0.0,0.0,1.0,7.0,Outros,63.0,7.0,2.0,0.0,perfil6
362559011.0,SEM FORMAÇÃO,INSPER INSTITUTO DE ENSINO E PESQUISA,Gerente,Montadora,0.0,0.0,1.0,,Saint Paul,100.0,99.0,94.0,3.0,perfil1
271391053.0,SEM FORMAÇÃO,UEPB,Advogado,Siderurgica,0.0,0.0,1.0,3.0,YouTube,27.0,,11.0,0.0,perfil4
223225885.0,,UFRJ,Supervisor,,0.0,,1.0,10.0,Google,40.0,17.0,15.0,0.0,perfil3
,MBA,UFRJ,SEM EXPERIÊNCIA,Montadora,1.0,1.0,1.0,6.0,Google,184.0,135.0,127.0,0.0,perfil2
465668285.0,Bacharelado,UFSCar,,Siderurgica,1.0,1.0,1.0,3.0,Minha empresa - benefício LITpass,35.0,35.0,31.0,0.0,perfil2
,MBA,UFSCar,Analista Senior,servicos,,1.0,1.0,2.0,Instagram,10.0,,5.0,0.0,perfil5
428044577.0,Licenciatura,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Sócio/Dono/Proprietário,Siderurgica,0.0,0.0,1.0,10.0,,,11.0,7.0,0.0,perfil5
362563448.0,Tecnólogo,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Analista,,1.0,1.0,1.0,4.0,Minha empresa - benefício LITpass,28.0,2.0,,,perfil6
727836790.0,Tecnólogo,UFRJ,Engenheiro,Oleo e Gas,0.0,0.0,1.0,5.0,Mídia (revista/jornal/web),71.0,27.0,11.0,0.0,perfil4
240743294.0,Bacharelado,Escola Paulista de Direito,Gerente,e-commerce,0.0,0.0,1.0,3.0,Facebook,31.0,3.0,1.0,0.0,perfil6
366687726.0,Licenciatura,INSPER INSTITUTO DE ENSINO E PESQUISA,Sócio/Dono/Proprietário,Eletrodomesticos,0.0,0.0,1.0,2.0,Mídia (revista/jornal/web),114.0,3.0,1.0,0.0,perfil6
791567328.0,,Escola Paulista de Direito,Sócio/Dono/Proprietário,Eletroeletronicos,0.0,0.0,1.0,9.0,Minha empresa - benefício LITpass,121.0,16.0,,0.0,perfil5
675197336.0,Tecnólogo,,Analista,Laminados,0.0,0.0,1.0,10.0,Minha empresa - benefício LITpass,32.0,4.0,1.0,0.0,perfil6
154839635.0,Licenciatura,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,,Eletrodomesticos,1.0,1.0,1.0,,,23.0,6.0,4.0,,perfil6
429428234.0,MBA,UNIVERSIDADE PRESBITERIANA MACKENZIE,Advogado,,1.0,1.0,1.0,6.0,Facebook,,278.0,270.0,5.0,perfil1
463525664.0,Tecnólogo,Universidade Metodista de Sao Paulo,Analista Senior,Laminados,1.0,1.0,1.0,7.0,Outros,33.0,2.0,1.0,0.0,perfil6
418479386.0,Tecnólogo,UNIVERSIDADE PRESBITERIANA MACKENZIE,Advogado,Eletroeletronicos,1.0,,1.0,7.0,Google,27.0,27.0,27.0,0.0,perfil2
639681064.0,,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Assessor,e-commerce,,0.0,1.0,,Saint Paul,54.0,18.0,15.0,0.0,perfil3
690352968.0,,,Outros,Laminados,0.0,,1.0,4.0,Instagram,63.0,12.0,7.0,0.0,perfil5
,Licenciatura,INSPER INSTITUTO DE ENSINO E PESQUISA,,Eletroeletronicos,0.0,0.0,1.0,2.0,Outros,,,2.0,0.0,perfil6
395560681.0,Bacharelado,Escola Paulista de Direito,Advogado,Borracha,1.0,1.0,,3.0,Facebook,25.0,10.0,8.0,0.0,perfil5
719204621.0,SEM FORMAÇÃO,,Analista,Entretenimento,0.0,0.0,1.0,9.0,Outros,,4.0,3.0,0.0,perfil6
,Especialização,UFRN,,Entretenimento,1.0,1.0,1.0,7.0,Instagram,29.0,7.0,,,perfil6
908300769.0,,FGV-RJ,Outros,Siderurgica,1.0,1.0,1.0,,Google,23.0,3.0,,0.0,perfil6
557964284.0,Licenciatura,FATEC,Advogado,Eletroeletronicos,1.0,1.0,,3.0,Outros,181.0,71.0,59.0,0.0,perfil2
474906730.0,Tecnólogo,UFSCar,Diretor,servicos,,1.0,1.0,8.0,Saint Paul,10.0,9.0,7.0,0.0,perfil5
793480438.0,SEM FORMAÇÃO,UNIVERSIDADE PRESBITERIANA MACKENZIE,Analista Senior,Eletrodomesticos,0.0,,1.0,5.0,Google,28.0,4.0,,0.0,perfil6
586005502.0,Especialização,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Gerente,Eletrodomesticos,1.0,1.0,1.0,3.0,Mídia (revista/jornal/web),96.0,38.0,,,perfil2
352169693.0,Especialização,UFRJ,SEM EXPERIÊNCIA,Siderurgica,0.0,0.0,1.0,,Facebook,30.0,26.0,,0.0,perfil2
